172.095112,0
139.641569,0
132.419115,1
140.098705,0
137.016492,0
117.598773,1
123.762789,0
133.342129,0
149.966939,0
169.963300,0
135.089260,0
142.771157,0
148.608210,0
127.735459,0
128.726360,0
121.932055,0
127.485272,0
136.640130,0
135.888131,0
181.649362,0
134.904282,0
139.068487,0
138.739571,1
112.556861,1
142.218961,0
137.173948,0
155.318916,0
147.140737,0
145.031159,0
140.947274,0
126.578135,0
122.073107,0
154.254551,0
154.780053,0
130.275922,0
141.814787,0
137.615512,0
117.262079,0
114.389503,2
134.659766,0
128.700998,0
155.567737,1
128.501775,0
130.036637,0
131.229355,0
143.825861,0
127.129644,0
141.339650,0
141.053488,0
145.461410,1
132.067521,2
167.547850,0
131.134060,0
152.482536,0
144.457059,0
152.837292,0
135.100421,1
140.776231,0
133.556745,0
139.275310,0
121.975975,0
136.117427,0
146.853728,0
142.289327,0
162.673057,0
149.097994,0
128.839502,0
163.424097,0
140.006091,0
155.763607,2
144.289846,0
136.687399,0
141.822914,0
176.519224,0
118.157587,0
133.738608,0
123.037758,0
123.680686,0
124.596762,0
140.903845,0
126.816134,0
131.129487,0
124.015302,0
140.102220,0
131.947229,0
139.996304,0
148.408618,0
144.188495,0
144.621133,2
157.494557,0
146.800921,0
132.889164,0
123.596714,0
128.615967,0
123.582509,0
146.976669,1
149.306508,0
129.993814,0
148.143617,0
147.231308,0
137.047937,0
148.801844,0
132.166791,1
130.999163,0
136.862712,0
142.678957,0
135.127393,0
136.801911,0
170.441090,1
172.292882,0
152.768136,0
122.665049,0
149.326510,1
121.027022,0
122.781062,0
134.307268,0
124.121039,0
128.959792,0
